商品id,商品名称,商品主图,商品详情页链接地址,店铺名称,商品价格(单位：元),商品月销量,收入比率(%),佣金,卖家旺旺,淘宝客短链接(300天内有效),淘宝客链接,淘口令(30天内有效),优惠券总量,优惠券剩余量,优惠券面额,优惠券开始时间,优惠券结束时间,优惠券链接,优惠券淘口令(30天内有效),优惠券短链接(300天内有效),是否为营销计划商品,成团人数,成团价,成团佣金,拼团开始时间,拼团结束时间
612994481429,小腿袜女日系JK中筒袜春夏季薄款学院风半截长筒长袜高筒及膝袜子,https://img.alicdn.com/i4/2207340345588/O1CN01D9jXLU1r9LnoeMo6t_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=612994481429,圣尘霖旗舰店,315,0,4.5,13.28,圣尘霖旗舰店,https://s.click.taobao.com/QsVmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DJb2C8nt1SStw4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC9xUp%2BN1%2FfbTPDbCaID0vx5zBpQnD8yXevYAz49cz3LVIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27d24_0dba%4001,￥HTQX1JOVgI7￥,6666,6591,20.0,2020-05-02 00:00:00,2020-06-30 23:59:59,https://uland.taobao.com/coupon/edetail?e=%2FlyS%2F9SgYioNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIx5IRT9jh8B%2BeHetzk5r57Iv%2Foq0308vpVNSO3LrmMAawbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYQ%2Fc74ikc7oYV3HNJm3PvGytUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJFVW6yqqeGJ%2FI%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27d24_0dba%4001,￥K37f1JOeXEm￥,https://s.click.taobao.com/yzdmghv,否,,,,,
616449179722,jk格子裙百褶裙日系学院风正统JK制服高中生校服原创少女日常学生,https://img.alicdn.com/i1/3021147515/O1CN01hQ5j5l25Nv1u6FvrW_!!3021147515.jpg,http://item.taobao.com/item.htm?id=616449179722,奈良家JK制服馆,148,11,4.5,4.41,摩登女王1688,https://s.click.taobao.com/Pkdmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DPhPhRbcxsK1w4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC%2F8gpxyDPEZJL%2FvN4S31Af%2BuHXzpGMPRRyczA%2F7tM0JTomfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27d45_0dbb%4001,￥WH0R1JOeNcg￥,10000,9950,50.0,2020-05-04 00:00:00,2020-06-03 23:59:59,https://uland.taobao.com/coupon/edetail?e=bIjVVy4d%2BtcNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoL7ju2P%2BoOlJFV3%2BoxuZUfQJGU%2BjPoOxgNbiledCguUgmuFqp8TFaHMNg4Gqf8CT4Cj9hkzGsEOPh1IfFTw4uL%2BmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2BoXaC54LfKGbLonv6QcvcARY%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27d45_0dbb%4001,￥ohbs1JOerBw￥,https://s.click.taobao.com/8Bamghv,否,,,,,
615422810866,【深夜幻境】#赤砂# 红底白绿线格 百褶裙学院风 JK制服裙格子裙,https://img.alicdn.com/i3/2200736404743/O1CN011CSqbZ1kuL8JD5gXV_!!2200736404743.jpg,http://item.taobao.com/item.htm?id=615422810866,u[2200736404743],272,0,18,39.96,金牌商贸013,https://s.click.taobao.com/eXfmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3Daq%2Bg3YtE9wFw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nECz5zV%2FUUhZlfm4WImlLRBsAsO53ATliF0iHxjwobKuMcIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27d85_0dbc%4001,￥8NCL1JOegP7￥,50000,49959,50.0,2020-05-19 00:00:00,2020-07-17 23:59:59,https://uland.taobao.com/coupon/edetail?e=MykGxT%2BFOk0NfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoK7tzG2%2FlGcnC2Y9awvLeYXqJd4hGABK57nznr81FlWy6wbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYdOcs7fzBAmEREG9H7nI%2BPOtUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27d85_0dbc%4001,￥Zee31JOVfSM￥,https://s.click.taobao.com/wNWmghv,否,,,,,
610917010612,妙侣2020新款夏季女鞋浅口厚底英伦风小皮鞋单鞋jk鞋子女春夏百搭,https://img.alicdn.com/i4/2271369016/O1CN01Nuy0Y52GTNVlESJaz_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=610917010612,妙侣旗舰店,168,27,1.8,2.48,妙侣旗舰店,https://s.click.taobao.com/JFemghv,https://s.click.taobao.com/t?e=m%3D2%26s%3Dsqfdu3HvVfhw4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC1E1CwgptSii3KWCtSJoUO6uGzXfCXhxBxYdnzKltbA0xgxdTc00KD8%3D&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27da9_0dc9%4001,￥gXH61JOegP8￥,99999,99999,30.0,2020-05-25 00:00:00,2020-05-25 23:59:59,https://uland.taobao.com/coupon/edetail?e=eGw6pALr4A8NfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKnszXDbw5VIRQYRyI02Vj28UXSgTY0mwaXFDP%2BGPKhrMuRTiT9oEhVZV8pr6FWc0N65QLeKIbbjTtGCbiXwc9MmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2Bof41o1IfXjc7onv6QcvcARY%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27da9_0dc9%4001,￥LmFr1JOemvR￥,https://s.click.taobao.com/ptYmghv,是,,,,,
613830110223,小皮鞋女玛丽珍鞋JK鞋复古英伦平底一字扣日系学院风学生白色牛皮,https://img.alicdn.com/i3/1087818458/O1CN01rse1Yt2CLoVthzjrU_!!1087818458.jpg,http://item.taobao.com/item.htm?id=613830110223,康妃妮,138,0,4.5,4.86,橘州兄弟,https://s.click.taobao.com/vOYmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3D0Ltkp8ofMmdw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC3SIFrFsTc99AnzZeLNxM%2B0inn5Rb%2F2ujgwABwXN76pqxgxdTc00KD8%3D&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27dd3_0e30%4001,￥8PZ51JOehMG￥,1000,1000,30.0,2020-05-03 00:00:00,2020-06-17 23:59:59,https://uland.taobao.com/coupon/edetail?e=v0F3boTniFENfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoK69CimZJTkuj0yeNL6EQmPUfFg14I74pGY9dATad%2BzLsuRTiT9oEhVZV8pr6FWc0Pfp8w%2BYSnAPSj%2FRqDj%2BnR3mMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2BoXaC54LfKGbLonv6QcvcARY%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27dd3_0e30%4001,￥06Lt1JOeeGh￥,https://s.click.taobao.com/anfmghv,是,,,,,
611552359423,小皮鞋女英伦学院风复古软真皮厚底jk阿希哥同款马衔扣单鞋乐福鞋,https://img.alicdn.com/i2/2945894281/O1CN01maNOYj1hUk9GaiX2S_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=611552359423,穿高跟鞋的吴大叔,265,0,2.7,6.35,半城烟沙奴比丹,https://s.click.taobao.com/u9Ymghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DKNRbY4CGrWBw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC09C4a4v4bnZRbn7qhGrjhfJB3%2B8t7fa9d1iL1DB2ViMomfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27e1b_0e31%4001,￥Dn8k1JOVanc￥,100000,94937,30.0,2020-05-22 00:00:00,2020-05-25 23:59:59,https://uland.taobao.com/coupon/edetail?e=un%2BxLEugbLcNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIZlCWsYO5ly3Tq%2BUMnGDtbb6M4LWVkWsTMJaDqc5aK3muFqp8TFaHMNg4Gqf8CT4DtdZ%2FpgwJ66NpU89AFijhFmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2BoXaC54LfKGbLonv6QcvcARY%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339730%400b579755_0ede_17247a27e1b_0e31%4001,￥90FI1JOVZci￥,https://s.click.taobao.com/NsVmghv,否,,,,,
612394917395,复古软妹小皮鞋女英伦风2020秋冬季新款日系黑色jk制服加绒保暖鞋,https://img.alicdn.com/i2/405334121/O1CN01rfjvi31gJSlySo4uo_!!405334121.jpg,http://item.taobao.com/item.htm?id=612394917395,一杯清茶Ya,89.6,0,7.5,5.22,233367894taobao,https://s.click.taobao.com/5Bamghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DZ8pyRHRrQQ1w4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC1rQ8la5kN5SjNUF%2FWSL4jwQmWioPk8fTnuBWNSBUNHOcSpj5qSCmbA%3D&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27e6a_0e46%4001,￥A9yr1JOedRB￥,10000,9000,20.0,2020-04-03 00:00:00,2020-06-02 23:59:59,https://uland.taobao.com/coupon/edetail?e=whaGqz7FZTINfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIK7KQ7j%2BudKrX6TPQf8bZEt6cXHQkgvx3zl0Wan7wnrLhtWWjRAlP0awvDoeqYhH2aybi%2F3KA3Ib3OpM4jP1ZaDfqEFBOhTcy7%2FV%2BkFynd4lD2STGKf3MJvn17DJS%2B%2FCKi5QrILiXIZHt5XKRL3Y19&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27e6a_0e46%4001,￥xzF11JOe6Y5￥,https://s.click.taobao.com/WGdmghv,是,,,,,
612641430541,日系小皮鞋女英伦秋季学生学院风复古玛丽珍鞋软妹基础款jk制服鞋,https://img.alicdn.com/i4/405334121/O1CN01VmS2gO1gJSlu9RxlX_!!405334121.jpg,http://item.taobao.com/item.htm?id=612641430541,一杯清茶Ya,79.8,0,7.5,4.49,233367894taobao,https://s.click.taobao.com/sOYmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DRahbdQS02XJw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC1rQ8la5kN5SjNUF%2FWSL4jyh21FW7%2FPyqnzirBggY82ocSpj5qSCmbA%3D&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27ea1_0e47%4001,￥xVAf1JOeqcq￥,10000,9000,20.0,2020-04-03 00:00:00,2020-06-02 23:59:59,https://uland.taobao.com/coupon/edetail?e=aIpWtxwTdMwNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKEQW3F9WFX89tiL7k8kolpt6cXHQkgvx3zl0Wan7wnrLhtWWjRAlP0awvDoeqYhH1vHfrTKAt7oFR2Z0whGFd%2BDfqEFBOhTcy7%2FV%2BkFynd4lD2STGKf3MJvn17DJS%2B%2FCKi5QrILiXIZHt5XKRL3Y19&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27ea1_0e47%4001,￥QdCQ1JOVUiE￥,https://s.click.taobao.com/Xnfmghv,是,,,,,
609331668355,2020春季新款英伦小皮鞋女百搭学院风日系jk复古女鞋黑色平底单鞋,https://img.alicdn.com/i4/1122310135/O1CN01GRE5hs1Crs2sMW34L_!!1122310135.jpg,http://item.taobao.com/item.htm?id=609331668355,万佳融,158,0,2.7,3.73,tb853171_2013,https://s.click.taobao.com/VRbmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DMEjG73bg5Glw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC5J8VdEpzCLbF9cwLGKX56jg1gAhAU75FxZIRXbsIur7omfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27ee8_0e48%4001,￥C3XH1JOeP9j￥,10000,9654,20.0,2020-04-21 00:00:00,2020-06-02 23:59:59,https://uland.taobao.com/coupon/edetail?e=Vf0tzEEObDgNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoKtjv%2B6SLTbQ3gweGMKJNpQ%2Bcrqk0VfzVc%2FZStw2JAdeGuFqp8TFaHMNg4Gqf8CT4BU8nvXL1ZZ4hA2Q2qpJQQMmMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2BoXaC54LfKGbLonv6QcvcARY%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27ee8_0e48%4001,￥EfZU1JOer8E￥,https://s.click.taobao.com/qUemghv,否,,,,,
618218531183,包头凉鞋女粗跟高跟大头鞋法式复古娃娃鞋2020春新款学生萝莉JK鞋,https://img.alicdn.com/i4/2200804137923/O1CN01u2ohHu1xHUXX5e9St-1878526418.jpg,http://item.taobao.com/item.htm?id=618218531183,余大叔家居馆,154.84,0,2.7,3.64,余大叔家居馆,https://s.click.taobao.com/vicmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3D1lcDq72o8Fdw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d65fEWoqfF7ZztCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC3U%2FF5M%2FO9BJPs4Ptl398JZ%2FdNCQwBLAZ1RkQA1C2SplIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27f25_0e5a%4001,￥V8Vk1JOeRPn￥,9999,9747,20.0,2020-04-27 00:00:00,2020-06-26 23:59:59,https://uland.taobao.com/coupon/edetail?e=CG9jpuiFvtYNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoJ1QvZfOn2pXEMxqh%2BObQgJxpJDIySvlt2tNmQx5RYTaKwbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYW5mCNEQ%2Buosgrs56wO2K5KtUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.87.151.85_527_1590339730010&ptl=floorId:31507;app_pvid:59590_11.87.151.85_527_1590339730010;tpp_pvid:&union_lens=lensId%3AOPT%401590339731%400b579755_0ede_17247a27f25_0e5a%4001,￥chrP1JOewgZ￥,https://s.click.taobao.com/N8Wmghv,否,,,,,
618875318802,jk制服日系学院风日常萝莉套装秋冬季软妹学生校服百褶裙jk制服裙,https://img.alicdn.com/i1/2207768673286/O1CN01y4dfy41a924TIQoeE_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=618875318802,u[2207768673286],187,0,1.35,2.25,tb4529331460,https://s.click.taobao.com/zEemghv,https://s.click.taobao.com/t?e=m%3D2%26s%3D5RYSmWg1MeNw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d64BBTQD61PRrtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC0ys9rYqtBRzQ8lzaD%2FgKScTUMNgAz8u7IfH7aenLL%2BcIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a282c4_65d5%4001,￥14hj1JOeDY2￥,1000,940,20.0,2020-05-18 00:00:00,2020-06-30 23:59:59,https://uland.taobao.com/coupon/edetail?e=QAlmnV3%2F0r4NfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoLPujjSxmWJ8r%2FoVD%2FGn3zMK%2FaGWXaaK48o0GWNOQuV5awbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYUhgNFz0K0%2FkJQUDInFcid2tUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.27.19.203_528_1590339732121&ptl=floorId:31507;app_pvid:59590_11.27.19.203_528_1590339732121;tpp_pvid:&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a282c4_65d5%4001,￥KHXQ1JOeCii￥,https://s.click.taobao.com/VuZmghv,否,,,,,
613793312377,【梗豆物语】春季新款原创秋枫复古JK制服学生学院风百褶格子裙,https://img.alicdn.com/i4/2200607915089/O1CN01OHleMq1nSoANPrs7a_!!2200607915089.jpg,http://item.taobao.com/item.htm?id=613793312377,u[2200607915089],118,0,1.35,1.32,苼珂琪航店,https://s.click.taobao.com/NXfmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DcmDFmUTBcLJw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d64BBTQD61PRrtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC9yad6arWYyIT6jatn6Ty3yJpDqeHjrZI4ZLn8dycOV%2BIYULNg46oBA%3D&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a28326_663c%4001,￥fSdm1JOeqom￥,10000,9941,20.0,2020-05-09 00:00:00,2020-06-09 23:59:59,https://uland.taobao.com/coupon/edetail?e=%2BRbZP8M8atUNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIDQXo8C2uXJqF%2BhNzSjsQZPzaDHvvK7nJ7rM7oAvqeS6wbAntFj%2BXYEHpTAWQ%2BSRFp4exEq6u%2FYVzS9%2BELmZheVyBPB5TKSB6tUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.27.19.203_528_1590339732121&ptl=floorId:31507;app_pvid:59590_11.27.19.203_528_1590339732121;tpp_pvid:&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a28326_663c%4001,￥fVDd1JOef2K￥,https://s.click.taobao.com/fQamghv,否,,,,,
587073512188,JK2020新款多功能三用双肩背包软皮单肩女士手提包韩版百搭小,https://img.alicdn.com/i1/4069604546/O1CN01g4N5Yn1jS70rt7CQP_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=587073512188,甲k旗舰店,1107.9,1,2.7,27.21,甲k旗舰店,https://s.click.taobao.com/JRbmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DmqGcV%2B7I61lw4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0MIHNfg1e3d64BBTQD61PRrtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC%2FlG3DVsnc2o2luYyUX6AMz5nwre6HPe4Hg3Vo8Sv75qomfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a2833f_663d%4001,￥z60s1JOeSiE￥,10000,9632,100.0,2020-04-18 00:00:00,2020-06-17 23:59:59,https://uland.taobao.com/coupon/edetail?e=xoOvqpJ3HGENfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoLkwMOYV%2FQintKlwAPIU0A%2FsvgS74kvUzzNuDR7L4wMs2uFqp8TFaHMNg4Gqf8CT4C0k%2BLJru0bLYdsqF03NMCymMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2Bof41o1IfXjc7onv6QcvcARY%3D&&app_pvid=59590_11.27.19.203_528_1590339732121&ptl=floorId:31507;app_pvid:59590_11.27.19.203_528_1590339732121;tpp_pvid:&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a2833f_663d%4001,￥Sc2y1JOe8Z2￥,https://s.click.taobao.com/lNWmghv,否,,,,,
615232434460,高桥十一现货《高桥中》秋季无领西装长袖徽章双排扣JK制服外套,https://img.alicdn.com/i2/2207815383171/O1CN017q97ni1ZIMW4ohoVj_!!2207815383171.jpg,http://item.taobao.com/item.htm?id=615232434460,俊才品牌直销店,195,0,3.9,6.44,俊俊家服饰,https://s.click.taobao.com/kNWmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DZIv3c7lynJZw4vFB6t2Z2ueEDrYVVa64juWlisr3dOdyINtkUhsv0MIHNfg1e3d64BBTQD61PRrtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nECw7Nw%2BihnwV1YcttV4bnM65cfm37xb4PJbj5%2FqYpBU8OgMMicHGYhRaiZ%2BQMlGz6FQ%3D%3D&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a28371_663e%4001,￥nHD71JOeupI￥,100000,99933,30.0,2020-04-18 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=HQGUnbfel6UNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoJEgL81fwCPbrV%2F4iMyKUTQL41xiaD2nQmY24u8ODE68OmFKyIN1bVX65OH1WfUm95Uf2TiFOebe0bVsM3K7NlpYJFXIFjFNB6tUAWjn%2BOknP22e3eRtrr%2Fe6hVwoPYqIy%2Fczxa%2BhjACyzc2MbXbIJF2yyKL%2FuyTAI%3D&&app_pvid=59590_11.27.19.203_528_1590339732121&ptl=floorId:31507;app_pvid:59590_11.27.19.203_528_1590339732121;tpp_pvid:&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a28371_663e%4001,￥rwEo1JOezPK￥,https://s.click.taobao.com/yEemghv,是,,,,,
615816113922,妖精的口袋jk制服套装女2020夏季新款水手服韩版时尚百褶裙两件套,https://img.alicdn.com/i1/2040944974/O1CN01CRpXRo1mc8d900DfB_!!0-item_pic.jpg,http://item.taobao.com/item.htm?id=615816113922,elfsack致客专卖店,359.8,2,7.2,23.03,elfsack致客专卖店,https://s.click.taobao.com/iNWmghv,https://s.click.taobao.com/t?e=m%3D2%26s%3DheILEdHeaKNw4vFB6t2Z2ueEDrYVVa64Dne87AjQPk9yINtkUhsv0MIHNfg1e3d64BBTQD61PRrtCmfOQUcFIlSwgggofB32be0285%2FWpbJH8YQcwA8a%2FBrCMvRnLmmTUyNpxLfgKr0jWpzpm6nEC3bSuePE085ZZFEvqXoVTD6wH2pgeeCmAw8jv5%2B1BLRhomfkDJRs%2BhU%3D&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a2839a_663f%4001,￥sKTM1JOVb8A￥,99999,99853,40.0,2020-05-08 00:00:00,2020-05-31 23:59:59,https://uland.taobao.com/coupon/edetail?e=Ox6SOVH02DsNfLV8niU3R5TgU2jJNKOfNNtsjZw%2F%2FoIUrSHI0Lj7kkV7dewq%2Fa0yA4nORT6E4gxKVZ5ZksddLmuFqp8TFaHMNg4Gqf8CT4CJF%2B954ytabm77nhRVQmXymMHpNfYdHdD%2FawWiow74mICnqiGk4FiOLJ3bdz5Kbzzmt4OzLcG%2Bof41o1IfXjc7onv6QcvcARY%3D&&app_pvid=59590_11.27.19.203_528_1590339732121&ptl=floorId:31507;app_pvid:59590_11.27.19.203_528_1590339732121;tpp_pvid:&union_lens=lensId%3AOPT%401590339732%400b1b13cb_0efc_17247a2839a_663f%4001,￥BMtm1JOeemR￥,https://s.click.taobao.com/atWmghv,否,,,,,
